Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
2398394976,800,1505,,,,,,,,,,0.008,10260.000,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2398412096,1794816,1509,,,,,,,,,,33.554,18689.828,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2400208000,1849599,1513,,,,,,,,,,33.554,18119.402,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2402058655,1600,1517,,,,,,,,,,0.000,15.000,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2402065055,81728,1521,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2407415966,1759775,1529,,,,,,,,,,33.554,19058.926,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2409176925,1984,1533,,,,,,,,,,0.000,12.097,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2409183005,37792,1537,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2412924380,352,1547,,,,,,,,,,0.000,147.727,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2412964444,352,1551,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2412987740,1888,1555,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2413155484,768,1563,,,,,,,,,,0.008,10687.497,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2413181404,384,1567,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2413199900,1312,1571,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2416557339,432992,1587,,,,,,,,,,8.389,19369.333,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2416991419,110944,1591,,,,,,,,,,2.097,18901.775,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2417103419,120448,1595,,,,,,,,,,2.097,17410.689,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2417224923,1856,1599,,,,,,,,,,0.000,12.931,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2417228795,13312,1603,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2417247291,1152,1607,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2417253275,2656,1611,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2417256507,1120,1615,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2417261467,7168,1619,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2419261146,453504,1627,,,,,,,,,,8.389,18496.916,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2419715706,1696,1631,,,,,,,,,,0.000,14.151,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2419721210,8032,1635,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2419736314,1536,1641,,,,,,,,,,0.000,33.854,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2419738778,1120,1645,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2419745690,1696,1649,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2434970550,767,1665,,,,,,,,,,0.008,10701.426,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2434987413,1708160,1669,,,,,,,,,,33.554,19629.352,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2436696821,1795744,1673,,,,,,,,,,33.554,18656.273,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2438493621,2111,1677,,,,,,,,,,0.000,11.369,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2438501012,82721,1681,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2444798131,1762847,1689,,,,,,,,,,33.554,19025.372,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2446562130,1728,1693,,,,,,,,,,0.000,13.889,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2446573202,38144,1697,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2449802609,352,1707,,,,,,,,,,0.000,147.727,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2449845041,352,1711,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2449876081,1856,1715,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2450027473,672,1723,,,,,,,,,,0.008,12214.284,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2450052625,384,1727,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2450079281,1312,1731,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2453424208,444928,1747,,,,,,,,,,8.389,18849.238,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2453870256,113856,1751,,,,,,,,,,2.097,18419.427,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2453985232,122176,1755,,,,,,,,,,2.097,17163.223,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2454108496,1728,1759,,,,,,,,,,0.000,13.889,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2454118544,13184,1763,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2454137904,1152,1767,,,,,,,,,,0.000,20.833,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2454143888,2176,1771,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2454146896,1088,1775,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2454152080,7200,1779,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2456182479,447712,1787,,,,,,,,,,8.389,18731.797,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2456631471,1760,1791,,,,,,,,,,0.000,13.636,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2456635375,8128,1795,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2456644655,1536,1801,,,,,,,,,,0.000,33.854,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2456647151,1120,1805,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2456651631,1664,1809,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2471946602,769,1825,,,,,,,,,,0.008,10673.601,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2471960939,1768895,1829,,,,,,,,,,33.554,18958.263,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2473730954,1852576,1833,,,,,,,,,,33.554,18085.847,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2475584681,1601,1837,,,,,,,,,,0.000,14.991,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2475590281,80992,1841,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2480634184,1735135,1849,,,,,,,,,,33.554,19327.362,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2482370567,1857,1853,,,,,,,,,,0.000,12.924,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2482378375,38080,1857,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2487024678,384,1867,,,,,,,,,,0.000,135.417,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2487074246,352,1871,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2487106630,1920,1875,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2487368358,672,1883,,,,,,,,,,0.008,12214.284,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2487456326,384,1887,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2487483398,1312,1891,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2491698213,445536,1907,,,,,,,,,,8.389,18824.072,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2492144837,113567,1911,,,,,,,,,,2.097,18465.564,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2492259492,121504,1915,,,,,,,,,,2.097,17259.693,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2492382149,1696,1919,,,,,,,,,,0.000,14.151,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2492386276,13120,1923,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2492402724,1120,1927,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2492411780,2208,1931,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2492419908,1088,1935,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2492428165,7199,1939,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2494366692,459488,1947,,,,,,,,,,8.389,18253.646,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2494827268,1728,1951,,,,,,,,,,0.000,13.889,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2494831588,7936,1955,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2494846692,1472,1961,,,,,,,,,,0.000,35.326,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2494849092,1120,1965,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2494856036,1664,1969,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2510171423,768,1985,,,,,,,,,,0.008,10687.497,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2510187455,1750624,1989,,,,,,,,,,33.554,19159.590,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2511939167,1832191,1993,,,,,,,,,,33.554,18287.174,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2513772414,1664,1997,,,,,,,,,,0.000,14.423,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2513776702,82016,2001,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2519153693,1766687,2009,,,,,,,,,,33.554,18991.818,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2520921436,1920,2013,,,,,,,,,,0.000,12.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2520925820,37920,2017,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2524413531,352,2027,,,,,,,,,,0.000,147.727,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2524451579,384,2031,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2524471579,1888,2035,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2524636763,672,2043,,,,,,,,,,0.008,12214.284,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2524661723,384,2047,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2524677979,1312,2051,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2528373434,438560,2067,,,,,,,,,,8.389,19126.063,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2528813082,113120,2071,,,,,,,,,,2.097,18538.965,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2528927290,120800,2075,,,,,,,,,,2.097,17360.357,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2529049146,1728,2079,,,,,,,,,,0.000,13.889,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2529059961,13793,2083,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2529079322,1151,2087,,,,,,,,,,0.000,20.851,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2529085305,2209,2091,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2529088314,1088,2095,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2529093498,7200,2099,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2531031801,452192,2107,,,,,,,,,,8.389,18547.248,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2531485081,1920,2111,,,,,,,,,,0.000,12.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2531490745,8000,2115,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2531501049,1568,2121,,,,,,,,,,0.000,33.163,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2531503577,1120,2125,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2531507065,1632,2129,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2546762996,1024,2145,,,,,,,,,,0.008,8015.621,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2546781556,1742528,2149,,,,,,,,,,33.554,19226.699,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2548525204,1812351,2153,,,,,,,,,,33.554,18488.501,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2550338611,1824,2157,,,,,,,,,,0.000,13.158,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2550343283,81344,2161,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2555590258,1727103,2169,,,,,,,,,,33.554,19428.025,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2557318577,1824,2173,,,,,,,,,,0.000,13.158,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2557327985,37920,2177,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2561351664,352,2187,,,,,,,,,,0.000,147.727,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2561390608,352,2191,,,,,,,,,,0.000,68.182,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2561410576,1888,2195,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2561580016,672,2203,,,,,,,,,,0.008,12214.284,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2561606640,384,2207,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2561623184,1280,2211,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2564921103,436672,2227,,,,,,,,,,8.389,19209.949,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2565358863,109280,2231,,,,,,,,,,2.097,19189.087,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2565469359,120480,2235,,,,,,,,,,2.097,17406.494,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2565590927,1696,2239,,,,,,,,,,0.000,14.151,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2565599343,13344,2243,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2565619727,1120,2247,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2565623663,2240,2251,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2565628719,1120,2255,,,,,,,,,,0.000,21.429,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2565631855,7232,2259,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2567589646,454944,2267,,,,,,,,,,8.389,18438.196,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2568045678,1856,2271,,,,,,,,,,0.000,12.931,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2568049614,8128,2275,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2568059086,1472,2281,,,,,,,,,,0.000,35.326,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2568061486,1088,2285,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2568065902,1664,2289,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2583269674,768,2305,,,,,,,,,,0.008,10687.497,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2583295114,1760447,2309,,,,,,,,,,33.554,19058.926,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2585056777,1833663,2313,,,,,,,,,,33.554,18287.174,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2586891560,1632,2317,,,,,,,,,,0.000,14.706,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2586898024,81344,2321,8192,1,1,32,1,1,64,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedRmsNormFFNGateUp
2591873511,1728287,2329,,,,,,,,,,33.554,19394.471,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2593602887,1920,2333,,,,,,,,,,0.000,12.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2593613543,37696,2337,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2596524422,352,2347,,,,,,,,,,0.000,147.727,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2596558182,384,2351,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2596582086,1888,2355,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2596785126,671,2363,,,,,,,,,,0.008,12232.481,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2596809798,384,2367,,,,,,,,,,0.000,62.500,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2596827877,1313,2371,8,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,mapContextWithQuantize
2600024036,442336,2387,,,,,,,,,,8.389,18958.290,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2600467460,115360,2391,,,,,,,,,,2.097,18178.252,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2600583876,122273,2395,,,,,,,,,,2.097,17150.640,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2600707236,1856,2399,,,,,,,,,,0.000,12.931,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2600714180,13376,2403,3072,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,fusedQKVMatmulX
2600728580,1248,2407,,,,,,,,,,0.000,19.231,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2600731492,2208,2411,2,1,1,512,1,1,30,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,ropeRotationWithCacheCopy
2600737572,1088,2415,,,,,,,,,,0.000,22.059,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2600747876,7201,2419,32,1,1,64,1,1,160,0.009,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,processHeadsFlashAttention
2602647780,454304,2427,,,,,,,,,,8.389,18463.361,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2603103172,1728,2431,,,,,,,,,,0.000,13.889,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2603107236,8000,2435,2048,1,1,32,1,1,48,0.000,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,matrixVectorGenericWithResidual
2603118404,1568,2441,,,,,,,,,,0.000,33.163,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2603120900,1216,2445,,,,,,,,,,0.000,19.737,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2603123716,1664,2449,8,1,1,256,1,1,20,0.001,0.000,,,,,NVIDIA GeForce RTX 4090 (0),1,,14,reductionOneBlockWithLayer
2618070303,800,2465,,,,,,,,,,0.008,10260.000,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
2618084575,1784288,2469,,,,,,,,,,33.554,18790.491,Pinned,Device,NVIDIA GeForce RTX 4090 (0),1,,14,[CUDA memcpy Host-to-Device]
